# t,phase,ang_deg,x,y,z,dist_to_ideal_mm,radial_err_ideal_mm,dist_to_fit_mm,radial_err_fit_mm
1.0460,0.5230,188.2800,0.3475,-0.1314,1.3177,123.1781,3.1781,123.3476,0.0735
1.0480,0.5240,188.6400,0.3475,-0.1315,1.3184,123.1847,3.1847,123.3518,0.0777
1.0500,0.5250,189.0000,0.3475,-0.1316,1.3192,123.1921,3.1921,123.3568,0.0827
1.0520,0.5260,189.3600,0.3475,-0.1317,1.3200,123.1986,3.1986,123.3610,0.0869
1.0540,0.5270,189.7200,0.3475,-0.1318,1.3207,123.2048,3.2048,123.3647,0.0906
1.0560,0.5280,190.0800,0.3475,-0.1319,1.3215,123.2108,3.2108,123.3683,0.0942
1.0580,0.5290,190.4400,0.3475,-0.1321,1.3223,123.2171,3.2171,123.3722,0.0981
1.0600,0.5300,190.8000,0.3475,-0.1322,1.3230,123.2239,3.2239,123.3766,0.1025
1.0620,0.5310,191.1600,0.3475,-0.1323,1.3238,123.2316,3.2316,123.3820,0.1079
1.0640,0.5320,191.5200,0.3475,-0.1324,1.3245,123.2385,3.2385,123.3864,0.1123
1.0660,0.5330,191.8800,0.3475,-0.1326,1.3253,123.2450,3.2450,123.3904,0.1163
1.0680,0.5340,192.2400,0.3475,-0.1327,1.3260,123.2513,3.2513,123.3943,0.1202
1.0700,0.5350,192.6000,0.3475,-0.1329,1.3268,123.2579,3.2579,123.3985,0.1244
1.0720,0.5360,192.9600,0.3474,-0.1330,1.3276,123.2651,3.2651,123.4032,0.1291
1.0740,0.5370,193.3200,0.3474,-0.1332,1.3283,123.2711,3.2711,123.4068,0.1327
1.0760,0.5380,193.6800,0.3474,-0.1334,1.3291,123.2765,3.2765,123.4097,0.1356
1.0780,0.5390,194.0400,0.3474,-0.1335,1.3298,123.2815,3.2815,123.4123,0.1382
1.0800,0.5400,194.4000,0.3474,-0.1337,1.3306,123.2866,3.2866,123.4150,0.1409
1.0820,0.5410,194.7600,0.3474,-0.1339,1.3313,123.2921,3.2921,123.4180,0.1439
1.0840,0.5420,195.1200,0.3474,-0.1341,1.3321,123.2983,3.2983,123.4217,0.1476
1.0860,0.5430,195.4800,0.3474,-0.1342,1.3328,123.3035,3.3035,123.4244,0.1503
1.0880,0.5440,195.8400,0.3474,-0.1344,1.3336,123.3081,3.3081,123.4265,0.1524
1.0900,0.5450,196.2000,0.3474,-0.1346,1.3343,123.3124,3.3124,123.4284,0.1543
1.0920,0.5460,196.5600,0.3474,-0.1348,1.3350,123.3169,3.3169,123.4304,0.1563
1.0940,0.5470,196.9200,0.3474,-0.1350,1.3358,123.3219,3.3219,123.4329,0.1588
1.0960,0.5480,197.2800,0.3474,-0.1353,1.3365,123.3277,3.3277,123.4361,0.1620
1.0980,0.5490,197.6400,0.3474,-0.1355,1.3373,123.3325,3.3325,123.4384,0.1643
1.1000,0.5500,198.0000,0.3474,-0.1357,1.3380,123.3367,3.3367,123.4401,0.1660
1.1020,0.5510,198.3600,0.3474,-0.1359,1.3387,123.3407,3.3407,123.4417,0.1676
1.1040,0.5520,198.7200,0.3473,-0.1361,1.3395,123.3450,3.3450,123.4434,0.1693
1.1060,0.5530,199.0800,0.3473,-0.1364,1.3402,123.3498,3.3498,123.4457,0.1716
1.1080,0.5540,199.4400,0.3473,-0.1366,1.3409,123.3554,3.3554,123.4488,0.1747
1.1100,0.5550,199.8000,0.3473,-0.1369,1.3417,123.3601,3.3601,123.4510,0.1768
1.1120,0.5560,200.1600,0.3473,-0.1371,1.3424,123.3643,3.3643,123.4526,0.1785
1.1140,0.5570,200.5200,0.3473,-0.1374,1.3431,123.3683,3.3683,123.4540,0.1799
1.1160,0.5580,200.8800,0.3473,-0.1376,1.3439,123.3725,3.3725,123.4557,0.1816
1.1180,0.5590,201.2400,0.3473,-0.1379,1.3446,123.3774,3.3774,123.4580,0.1839
1.1200,0.5600,201.6000,0.3473,-0.1381,1.3453,123.3831,3.3831,123.4612,0.1871
1.1220,0.5610,201.9600,0.3473,-0.1384,1.3460,123.3878,3.3878,123.4634,0.1893
1.1240,0.5620,202.3200,0.3473,-0.1387,1.3467,123.3921,3.3921,123.4651,0.1910
1.1260,0.5630,202.6800,0.3473,-0.1390,1.3475,123.3962,3.3962,123.4666,0.1925
1.1280,0.5640,203.0400,0.3473,-0.1393,1.3482,123.4006,3.4006,123.4684,0.1943
1.1300,0.5650,203.4000,0.3473,-0.1395,1.3489,123.4055,3.4055,123.4708,0.1967
1.1320,0.5660,203.7600,0.3473,-0.1398,1.3496,123.4093,3.4093,123.4720,0.1979
1.1340,0.5670,204.1200,0.3473,-0.1401,1.3503,123.4122,3.4122,123.4724,0.1983
1.1360,0.5680,204.4800,0.3473,-0.1404,1.3510,123.4148,3.4148,123.4724,0.1983
1.1380,0.5690,204.8400,0.3472,-0.1408,1.3517,123.4175,3.4175,123.4725,0.1984
1.1400,0.5700,205.2000,0.3472,-0.1411,1.3524,123.4205,3.4205,123.4730,0.1989
1.1420,0.5710,205.5600,0.3472,-0.1414,1.3531,123.4244,3.4244,123.4742,0.2001
1.1440,0.5720,205.9200,0.3472,-0.1417,1.3538,123.4271,3.4271,123.4744,0.2002
1.1460,0.5730,206.2800,0.3472,-0.1420,1.3545,123.4291,3.4291,123.4738,0.1997
1.1480,0.5740,206.6400,0.3472,-0.1424,1.3552,123.4309,3.4309,123.4730,0.1989
1.1500,0.5750,207.0000,0.3472,-0.1427,1.3559,123.4328,3.4328,123.4724,0.1983
1.1520,0.5760,207.3600,0.3472,-0.1430,1.3566,123.4353,3.4353,123.4722,0.1981
1.1540,0.5770,207.7200,0.3472,-0.1434,1.3573,123.4386,3.4386,123.4730,0.1989
1.1560,0.5780,208.0800,0.3472,-0.1437,1.3580,123.4409,3.4409,123.4727,0.1986
1.1580,0.5790,208.4400,0.3472,-0.1441,1.3587,123.4425,3.4425,123.4717,0.1976
1.1600,0.5800,208.8000,0.3472,-0.1444,1.3594,123.4440,3.4440,123.4706,0.1965
1.1620,0.5810,209.1600,0.3472,-0.1448,1.3601,123.4457,3.4457,123.4697,0.1956
1.1640,0.5820,209.5200,0.3472,-0.1452,1.3607,123.4481,3.4481,123.4695,0.1954
1.1660,0.5830,209.8800,0.3472,-0.1455,1.3614,123.4513,3.4513,123.4701,0.1960
1.1680,0.5840,210.2400,0.3472,-0.1459,1.3621,123.4535,3.4535,123.4697,0.1956
1.1700,0.5850,210.6000,0.3472,-0.1463,1.3628,123.4552,3.4552,123.4688,0.1947
1.1720,0.5860,210.9600,0.3472,-0.1467,1.3634,123.4567,3.4567,123.4677,0.1936
1.1740,0.5870,211.3200,0.3472,-0.1471,1.3641,123.4585,3.4585,123.4669,0.1928
1.1760,0.5880,211.6800,0.3471,-0.1475,1.3648,123.4609,3.4609,123.4667,0.1926
1.1780,0.5890,212.0400,0.3471,-0.1478,1.3654,123.4644,3.4644,123.4676,0.1935
1.1800,0.5900,212.4000,0.3471,-0.1482,1.3661,123.4668,3.4668,123.4674,0.1933
1.1820,0.5910,212.7600,0.3471,-0.1486,1.3667,123.4687,3.4687,123.4666,0.1925
1.1840,0.5920,213.1200,0.3471,-0.1491,1.3674,123.4704,3.4704,123.4658,0.1917
1.1860,0.5930,213.4800,0.3471,-0.1495,1.3681,123.4725,3.4725,123.4652,0.1911
1.1880,0.5940,213.8400,0.3471,-0.1499,1.3687,123.4752,3.4752,123.4654,0.1913
1.1900,0.5950,214.2000,0.3471,-0.1503,1.3694,123.4790,3.4790,123.4666,0.1925
1.1920,0.5960,214.5600,0.3471,-0.1507,1.3700,123.4818,3.4818,123.4667,0.1926
1.1940,0.5970,214.9200,0.3471,-0.1512,1.3706,123.4840,3.4840,123.4663,0.1922
1.1960,0.5980,215.2800,0.3471,-0.1516,1.3713,123.4861,3.4861,123.4659,0.1917
1.1980,0.5990,215.6400,0.3471,-0.1520,1.3719,123.4886,3.4886,123.4657,0.1916
1.2000,0.6000,216.0000,0.3471,-0.1525,1.3726,123.4917,3.4917,123.4663,0.1921
1.2020,0.6010,216.3600,0.3471,-0.1529,1.3732,123.4936,3.4936,123.4655,0.1914
1.2040,0.6020,216.7200,0.3471,-0.1534,1.3738,123.4946,3.4946,123.4639,0.1898
1.2060,0.6030,217.0800,0.3471,-0.1538,1.3744,123.4952,3.4952,123.4619,0.1878
1.2080,0.6040,217.4400,0.3471,-0.1543,1.3751,123.4959,3.4959,123.4601,0.1860
1.2100,0.6050,217.8000,0.3471,-0.1547,1.3757,123.4972,3.4972,123.4587,0.1846
1.2120,0.6060,218.1600,0.3471,-0.1552,1.3763,123.4993,3.4993,123.4583,0.1842
1.2140,0.6070,218.5200,0.3471,-0.1557,1.3769,123.5003,3.5003,123.4566,0.1825
1.2160,0.6080,218.8800,0.3471,-0.1561,1.3775,123.5005,3.5005,123.4542,0.1801
1.2180,0.6090,219.2400,0.3471,-0.1566,1.3781,123.5005,3.5005,123.4517,0.1776
1.2200,0.6100,219.6000,0.3470,-0.1571,1.3787,123.5008,3.5008,123.4493,0.1752
1.2220,0.6110,219.9600,0.3470,-0.1576,1.3794,123.5016,3.5016,123.4476,0.1735
1.2240,0.6120,220.3200,0.3470,-0.1581,1.3800,123.5035,3.5035,123.4468,0.1727
1.2260,0.6130,220.6800,0.3470,-0.1586,1.3805,123.5042,3.5042,123.4450,0.1709
1.2280,0.6140,221.0400,0.3470,-0.1590,1.3811,123.5043,3.5043,123.4425,0.1684
1.2300,0.6150,221.4000,0.3470,-0.1595,1.3817,123.5043,3.5043,123.4399,0.1658
1.2320,0.6160,221.7600,0.3470,-0.1601,1.3823,123.5045,3.5045,123.4376,0.1635
1.2340,0.6170,222.1200,0.3470,-0.1606,1.3829,123.5055,3.5055,123.4359,0.1618
1.2360,0.6180,222.4800,0.3470,-0.1611,1.3835,123.5076,3.5076,123.4354,0.1613
1.2380,0.6190,222.8400,0.3470,-0.1616,1.3841,123.5085,3.5085,123.4338,0.1597
1.2400,0.6200,223.2000,0.3470,-0.1621,1.3846,123.5089,3.5089,123.4316,0.1575
1.2420,0.6210,223.5600,0.3470,-0.1626,1.3852,123.5092,3.5092,123.4293,0.1552
1.2440,0.6220,223.9200,0.3470,-0.1631,1.3858,123.5098,3.5098,123.4274,0.1533
1.2460,0.6230,224.2800,0.3470,-0.1637,1.3863,123.5112,3.5112,123.4262,0.1521
1.2480,0.6240,224.6400,0.3470,-0.1642,1.3869,123.5137,3.5137,123.4262,0.1521
1.2500,0.6250,225.0000,0.3470,-0.1647,1.3875,123.5152,3.5152,123.4251,0.1510
1.2520,0.6260,225.3600,0.3470,-0.1653,1.3880,123.5161,3.5161,123.4234,0.1493
1.2540,0.6270,225.7200,0.3470,-0.1658,1.3886,123.5169,3.5169,123.4217,0.1475
1.2560,0.6280,226.0800,0.3470,-0.1664,1.3891,123.5180,3.5180,123.4203,0.1462
1.2580,0.6290,226.4400,0.3470,-0.1669,1.3897,123.5200,3.5200,123.4197,0.1456
1.2600,0.6300,226.8000,0.3470,-0.1675,1.3902,123.5206,3.5206,123.4178,0.1437
1.2620,0.6310,227.1600,0.3470,-0.1680,1.3907,123.5203,3.5203,123.4149,0.1408
1.2640,0.6320,227.5200,0.3470,-0.1686,1.3913,123.5197,3.5197,123.4118,0.1377
1.2660,0.6330,227.8800,0.3470,-0.1692,1.3918,123.5192,3.5192,123.4088,0.1347
1.2680,0.6340,228.2400,0.3470,-0.1697,1.3923,123.5193,3.5193,123.4063,0.1322
1.2700,0.6350,228.6000,0.3469,-0.1703,1.3929,123.5204,3.5204,123.4049,0.1308
1.2720,0.6360,228.9600,0.3469,-0.1709,1.3934,123.5203,3.5203,123.4022,0.1281
1.2740,0.6370,229.3200,0.3469,-0.1714,1.3939,123.5194,3.5194,123.3988,0.1247
1.2760,0.6380,229.6800,0.3469,-0.1720,1.3944,123.5183,3.5183,123.3952,0.1211
1.2780,0.6390,230.0400,0.3469,-0.1726,1.3949,123.5175,3.5175,123.3919,0.1178
1.2800,0.6400,230.4000,0.3469,-0.1732,1.3954,123.5174,3.5174,123.3893,0.1152
1.2820,0.6410,230.7600,0.3469,-0.1738,1.3959,123.5184,3.5184,123.3879,0.1138
1.2840,0.6420,231.1200,0.3469,-0.1744,1.3964,123.5183,3.5183,123.3852,0.1111
1.2860,0.6430,231.4800,0.3469,-0.1750,1.3969,123.5175,3.5175,123.3819,0.1078
1.2880,0.6440,231.8400,0.3469,-0.1756,1.3974,123.5166,3.5166,123.3786,0.1044
1.2900,0.6450,232.2000,0.3469,-0.1762,1.3979,123.5160,3.5160,123.3755,0.1014
1.2920,0.6460,232.5600,0.3469,-0.1768,1.3984,123.5163,3.5163,123.3733,0.0992
1.2940,0.6470,232.9200,0.3469,-0.1774,1.3989,123.5177,3.5177,123.3723,0.0982
1.2960,0.6480,233.2800,0.3469,-0.1780,1.3993,123.5181,3.5181,123.3702,0.0961
1.2980,0.6490,233.6400,0.3469,-0.1786,1.3998,123.5178,3.5178,123.3674,0.0933
1.3000,0.6500,234.0000,0.3469,-0.1792,1.4003,123.5174,3.5174,123.3647,0.0905
1.3020,0.6510,234.3600,0.3469,-0.1799,1.4007,123.5175,3.5175,123.3623,0.0882
1.3040,0.6520,234.7200,0.3469,-0.1805,1.4012,123.5184,3.5184,123.3608,0.0867
1.3060,0.6530,235.0800,0.3469,-0.1811,1.4017,123.5206,3.5206,123.3605,0.0864
1.3080,0.6540,235.4400,0.3469,-0.1817,1.4021,123.5217,3.5217,123.3591,0.0850
1.3100,0.6550,235.8000,0.3469,-0.1824,1.4026,123.5222,3.5222,123.3572,0.0831
1.3120,0.6560,236.1600,0.3469,-0.1830,1.4030,123.5226,3.5226,123.3552,0.0811
1.3140,0.6570,236.5200,0.3469,-0.1837,1.4035,123.5235,3.5235,123.3537,0.0796
1.3160,0.6580,236.8800,0.3469,-0.1843,1.4039,123.5253,3.5253,123.3531,0.0790
1.3180,0.6590,237.2400,0.3469,-0.1849,1.4043,123.5255,3.5255,123.3510,0.0768
1.3200,0.6600,237.6000,0.3469,-0.1856,1.4048,123.5250,3.5250,123.3480,0.0739
1.3220,0.6610,237.9600,0.3469,-0.1862,1.4052,123.5240,3.5240,123.3447,0.0706
1.3240,0.6620,238.3200,0.3469,-0.1869,1.4056,123.5233,3.5233,123.3416,0.0675
1.3260,0.6630,238.6800,0.3468,-0.1875,1.4060,123.5232,3.5232,123.3391,0.0650
1.3280,0.6640,239.0400,0.3468,-0.1882,1.4064,123.5242,3.5242,123.3377,0.0636
1.3300,0.6650,239.4000,0.3468,-0.1889,1.4068,123.5239,3.5239,123.3351,0.0609
1.3320,0.6660,239.7600,0.3468,-0.1895,1.4072,123.5229,3.5229,123.3317,0.0576
1.3340,0.6670,240.1200,0.3468,-0.1902,1.4076,123.5216,3.5216,123.3281,0.0540
1.3360,0.6680,240.4800,0.3468,-0.1909,1.4080,123.5207,3.5207,123.3248,0.0507
1.3380,0.6690,240.8400,0.3468,-0.1915,1.4084,123.5206,3.5206,123.3224,0.0483
1.3400,0.6700,241.2000,0.3468,-0.1922,1.4088,123.5216,3.5216,123.3211,0.0470
1.3420,0.6710,241.5600,0.3468,-0.1929,1.4092,123.5215,3.5215,123.3186,0.0445
1.3440,0.6720,241.9200,0.3468,-0.1936,1.4096,123.5207,3.5207,123.3155,0.0414
1.3460,0.6730,242.2800,0.3468,-0.1942,1.4100,123.5198,3.5198,123.3124,0.0382
1.3480,0.6740,242.6400,0.3468,-0.1949,1.4103,123.5193,3.5193,123.3096,0.0354
1.3500,0.6750,243.0000,0.3468,-0.1956,1.4107,123.5196,3.5196,123.3076,0.0335
1.3520,0.6760,243.3600,0.3468,-0.1963,1.4111,123.5212,3.5212,123.3070,0.0329
1.3540,0.6770,243.7200,0.3468,-0.1970,1.4114,123.5217,3.5217,123.3052,0.0311
1.3560,0.6780,244.0800,0.3468,-0.1977,1.4118,123.5216,3.5216,123.3028,0.0287
1.3580,0.6790,244.4400,0.3468,-0.1984,1.4121,123.5214,3.5214,123.3003,0.0262
1.3600,0.6800,244.8000,0.3468,-0.1991,1.4125,123.5216,3.5216,123.2983,0.0242
1.3620,0.6810,245.1600,0.3468,-0.1998,1.4128,123.5227,3.5227,123.2972,0.0231
1.3640,0.6820,245.5200,0.3468,-0.2005,1.4131,123.5252,3.5252,123.2974,0.0233
1.3660,0.6830,245.8800,0.3468,-0.2012,1.4135,123.5265,3.5265,123.2965,0.0224
1.3680,0.6840,246.2400,0.3468,-0.2019,1.4138,123.5272,3.5272,123.2950,0.0209
1.3700,0.6850,246.6000,0.3468,-0.2026,1.4141,123.5279,3.5279,123.2935,0.0194
1.3720,0.6860,246.9600,0.3468,-0.2033,1.4144,123.5290,3.5290,123.2924,0.0183
1.3740,0.6870,247.3200,0.3468,-0.2040,1.4148,123.5310,3.5310,123.2923,0.0182
1.3760,0.6880,247.6800,0.3468,-0.2047,1.4151,123.5344,3.5344,123.2935,0.0194
1.3780,0.6890,248.0400,0.3468,-0.2054,1.4154,123.5367,3.5367,123.2936,0.0195
1.3800,0.6900,248.4000,0.3468,-0.2061,1.4157,123.5383,3.5383,123.2931,0.0190
1.3820,0.6910,248.7600,0.3468,-0.2068,1.4160,123.5400,3.5400,123.2926,0.0185
1.3840,0.6920,249.1200,0.3468,-0.2076,1.4163,123.5421,3.5421,123.2925,0.0184
1.3860,0.6930,249.4800,0.3468,-0.2083,1.4166,123.5451,3.5451,123.2934,0.0193
1.3880,0.6940,249.8400,0.3468,-0.2090,1.4168,123.5466,3.5466,123.2928,0.0187
1.3900,0.6950,250.2000,0.3468,-0.2097,1.4171,123.5472,3.5472,123.2913,0.0172
1.3920,0.6960,250.5600,0.3468,-0.2105,1.4174,123.5474,3.5474,123.2895,0.0154
1.3940,0.6970,250.9200,0.3467,-0.2112,1.4177,123.5479,3.5479,123.2878,0.0137
1.3960,0.6980,251.2800,0.3467,-0.2119,1.4179,123.5490,3.5490,123.2869,0.0128
1.3980,0.6990,251.6400,0.3467,-0.2127,1.4182,123.5512,3.5512,123.2870,0.0129
1.4000,0.7000,252.0000,0.3467,-0.2134,1.4184,123.5521,3.5521,123.2858,0.0117
1.4020,0.7010,252.3600,0.3467,-0.2141,1.4187,123.5522,3.5522,123.2839,0.0098
1.4040,0.7020,252.7200,0.3467,-0.2149,1.4189,123.5521,3.5521,123.2818,0.0077
1.4060,0.7030,253.0800,0.3467,-0.2156,1.4192,123.5523,3.5523,123.2800,0.0059
1.4080,0.7040,253.4400,0.3467,-0.2163,1.4194,123.5533,3.5533,123.2790,0.0049
1.4100,0.7050,253.8000,0.3467,-0.2171,1.4197,123.5556,3.5556,123.2792,0.0051
1.4120,0.7060,254.1600,0.3467,-0.2178,1.4199,123.5565,3.5565,123.2782,0.0040
1.4140,0.7070,254.5200,0.3467,-0.2186,1.4201,123.5568,3.5568,123.2765,0.0024
1.4160,0.7080,254.8800,0.3467,-0.2193,1.4203,123.5570,3.5570,123.2747,0.0006
1.4180,0.7090,255.2400,0.3467,-0.2201,1.4205,123.5576,3.5576,123.2733,0.0008
1.4200,0.7100,255.6000,0.3467,-0.2208,1.4207,123.5590,3.5590,123.2727,0.0014
1.4220,0.7110,255.9600,0.3467,-0.2216,1.4210,123.5616,3.5616,123.2735,0.0007
1.4240,0.7120,256.3200,0.3467,-0.2223,1.4212,123.5631,3.5631,123.2730,0.0011
1.4260,0.7130,256.6800,0.3467,-0.2231,1.4213,123.5639,3.5639,123.2719,0.0022
1.4280,0.7140,257.0400,0.3467,-0.2238,1.4215,123.5647,3.5647,123.2708,0.0033
1.4300,0.7150,257.4000,0.3467,-0.2246,1.4217,123.5659,3.5659,123.2701,0.0040
1.4320,0.7160,257.7600,0.3467,-0.2253,1.4219,123.5679,3.5679,123.2703,0.0039
1.4340,0.7170,258.1200,0.3467,-0.2261,1.4221,123.5713,3.5713,123.2717,0.0024
1.4360,0.7180,258.4800,0.3467,-0.2268,1.4223,123.5735,3.5735,123.2721,0.0020
1.4380,0.7190,258.8400,0.3467,-0.2276,1.4224,123.5751,3.5751,123.2718,0.0023
1.4400,0.7200,259.2000,0.3467,-0.2284,1.4226,123.5766,3.5766,123.2715,0.0026
1.4420,0.7210,259.5600,0.3467,-0.2291,1.4227,123.5785,3.5785,123.2716,0.0025
1.4440,0.7220,259.9200,0.3467,-0.2299,1.4229,123.5813,3.5813,123.2726,0.0015
1.4460,0.7230,260.2800,0.3467,-0.2306,1.4230,123.5826,3.5826,123.2721,0.0020
1.4480,0.7240,260.6400,0.3467,-0.2314,1.4232,123.5831,3.5831,123.2707,0.0034
1.4500,0.7250,261.0000,0.3467,-0.2322,1.4233,123.5831,3.5831,123.2690,0.0051
1.4520,0.7260,261.3600,0.3467,-0.2329,1.4235,123.5833,3.5833,123.2674,0.0067
1.4540,0.7270,261.7200,0.3467,-0.2337,1.4236,123.5841,3.5841,123.2665,0.0076
1.4560,0.7280,262.0800,0.3467,-0.2345,1.4237,123.5860,3.5860,123.2666,0.0075
1.4580,0.7290,262.4400,0.3467,-0.2352,1.4238,123.5865,3.5865,123.2655,0.0086
1.4600,0.7300,262.8000,0.3467,-0.2360,1.4239,123.5863,3.5863,123.2636,0.0105
1.4620,0.7310,263.1600,0.3467,-0.2368,1.4240,123.5859,3.5859,123.2614,0.0127
1.4640,0.7320,263.5200,0.3467,-0.2376,1.4241,123.5858,3.5858,123.2596,0.0145
1.4660,0.7330,263.8800,0.3467,-0.2383,1.4242,123.5864,3.5864,123.2585,0.0156
1.4680,0.7340,264.2400,0.3467,-0.2391,1.4243,123.5882,3.5882,123.2587,0.0154
1.4700,0.7350,264.6000,0.3467,-0.2399,1.4244,123.5887,3.5887,123.2576,0.0165
1.4720,0.7360,264.9600,0.3467,-0.2406,1.4245,123.5886,3.5886,123.2558,0.0183
1.4740,0.7370,265.3200,0.3467,-0.2414,1.4246,123.5883,3.5883,123.2539,0.0202
1.4760,0.7380,265.6800,0.3467,-0.2422,1.4247,123.5884,3.5884,123.2524,0.0217
1.4780,0.7390,266.0400,0.3467,-0.2430,1.4247,123.5893,3.5893,123.2517,0.0224
1.4800,0.7400,266.4000,0.3467,-0.2437,1.4248,123.5914,3.5914,123.2523,0.0218
1.4820,0.7410,266.7600,0.3467,-0.2445,1.4249,123.5924,3.5924,123.2517,0.0225
1.4840,0.7420,267.1200,0.3467,-0.2453,1.4249,123.5927,3.5927,123.2504,0.0237
1.4860,0.7430,267.4800,0.3466,-0.2461,1.4250,123.5930,3.5930,123.2491,0.0250
1.4880,0.7440,267.8400,0.3466,-0.2468,1.4250,123.5936,3.5936,123.2482,0.0259
1.4900,0.7450,268.2000,0.3466,-0.2476,1.4251,123.5951,3.5951,123.2482,0.0259
1.4920,0.7460,268.5600,0.3466,-0.2484,1.4251,123.5978,3.5978,123.2494,0.0247
1.4940,0.7470,268.9200,0.3466,-0.2492,1.4251,123.5994,3.5994,123.2495,0.0246
1.4960,0.7480,269.2800,0.3466,-0.2499,1.4251,123.6004,3.6004,123.2490,0.0251
1.4980,0.7490,269.6400,0.3466,-0.2507,1.4252,123.6013,3.6013,123.2485,0.0256
1.5000,0.7500,270.0000,0.3466,-0.2515,1.4252,123.6026,3.6026,123.2483,0.0258
1.5020,0.7510,270.3600,0.3466,-0.2523,1.4252,123.6047,3.6047,123.2491,0.0250
1.5040,0.7520,270.7200,0.3466,-0.2531,1.4252,123.6054,3.6054,123.2484,0.0257
1.5060,0.7530,271.0800,0.3466,-0.2538,1.4252,123.6053,3.6053,123.2468,0.0273
1.5080,0.7540,271.4400,0.3466,-0.2546,1.4252,123.6047,3.6047,123.2448,0.0293
1.5100,0.7550,271.8000,0.3466,-0.2554,1.4252,123.6043,3.6043,123.2431,0.0311
1.5120,0.7560,272.1600,0.3466,-0.2562,1.4252,123.6045,3.6045,123.2419,0.0322
1.5140,0.7570,272.5200,0.3466,-0.2569,1.4252,123.6057,3.6057,123.2417,0.0324
1.5160,0.7580,272.8800,0.3466,-0.2577,1.4251,123.6056,3.6056,123.2403,0.0338
1.5180,0.7590,273.2400,0.3466,-0.2585,1.4251,123.6048,3.6048,123.2382,0.0359
1.5200,0.7600,273.6000,0.3466,-0.2593,1.4251,123.6038,3.6038,123.2359,0.0383
1.5220,0.7610,273.9600,0.3466,-0.2601,1.4250,123.6030,3.6030,123.2338,0.0403
1.5240,0.7620,274.3200,0.3466,-0.2608,1.4250,123.6029,3.6029,123.2324,0.0417
1.5260,0.7630,274.6800,0.3466,-0.2616,1.4249,123.6039,3.6039,123.2322,0.0419
1.5280,0.7640,275.0400,0.3466,-0.2624,1.4249,123.6038,3.6038,123.2309,0.0432
1.5300,0.7650,275.4000,0.3466,-0.2632,1.4248,123.6030,3.6030,123.2289,0.0452
1.5320,0.7660,275.7600,0.3466,-0.2639,1.4248,123.6021,3.6021,123.2267,0.0474
1.5340,0.7670,276.1200,0.3466,-0.2647,1.4247,123.6015,3.6015,123.2250,0.0492
1.5360,0.7680,276.4800,0.3466,-0.2655,1.4246,123.6017,3.6017,123.2239,0.0502
1.5380,0.7690,276.8400,0.3466,-0.2663,1.4245,123.6031,3.6031,123.2241,0.0500
1.5400,0.7700,277.2000,0.3466,-0.2670,1.4245,123.6033,3.6033,123.2232,0.0509
1.5420,0.7710,277.5600,0.3466,-0.2678,1.4244,123.6029,3.6029,123.2217,0.0524
1.5440,0.7720,277.9200,0.3466,-0.2686,1.4243,123.6025,3.6025,123.2201,0.0540
1.5460,0.7730,278.2800,0.3466,-0.2693,1.4242,123.6024,3.6024,123.2189,0.0552
1.5480,0.7740,278.6400,0.3466,-0.2701,1.4241,123.6031,3.6031,123.2185,0.0556
1.5500,0.7750,279.0000,0.3466,-0.2709,1.4240,123.6050,3.6050,123.2193,0.0548
1.5520,0.7760,279.3600,0.3466,-0.2717,1.4239,123.6058,3.6058,123.2191,0.0550
1.5540,0.7770,279.7200,0.3466,-0.2724,1.4238,123.6060,3.6060,123.2183,0.0558
1.5560,0.7780,280.0800,0.3466,-0.2732,1.4236,123.6062,3.6062,123.2174,0.0567
1.5580,0.7790,280.4400,0.3466,-0.2740,1.4235,123.6067,3.6067,123.2169,0.0572
1.5600,0.7800,280.8000,0.3466,-0.2747,1.4234,123.6080,3.6080,123.2173,0.0568
1.5620,0.7810,281.1600,0.3466,-0.2755,1.4232,123.6106,3.6106,123.2188,0.0553
1.5640,0.7820,281.5200,0.3466,-0.2763,1.4231,123.6120,3.6120,123.2193,0.0548
1.5660,0.7830,281.8800,0.3466,-0.2770,1.4230,123.6129,3.6129,123.2193,0.0549
1.5680,0.7840,282.2400,0.3466,-0.2778,1.4228,123.6138,3.6138,123.2192,0.0550
1.5700,0.7850,282.6000,0.3466,-0.2786,1.4227,123.6150,3.6150,123.2195,0.0547
1.5720,0.7860,282.9600,0.3466,-0.2793,1.4225,123.6170,3.6170,123.2206,0.0535
1.5740,0.7870,283.3200,0.3466,-0.2801,1.4223,123.6177,3.6177,123.2203,0.0538
1.5760,0.7880,283.6800,0.3466,-0.2808,1.4222,123.6175,3.6175,123.2193,0.0548
1.5780,0.7890,284.0400,0.3466,-0.2816,1.4220,123.6170,3.6170,123.2179,0.0562
1.5800,0.7900,284.4000,0.3466,-0.2824,1.4218,123.6166,3.6166,123.2166,0.0575
1.5820,0.7910,284.7600,0.3466,-0.2831,1.4216,123.6167,3.6167,123.2159,0.0582
1.5840,0.7920,285.1200,0.3466,-0.2839,1.4214,123.6178,3.6178,123.2162,0.0579
1.5860,0.7930,285.4800,0.3466,-0.2846,1.4212,123.6177,3.6177,123.2153,0.0588
1.5880,0.7940,285.8400,0.3466,-0.2854,1.4210,123.6169,3.6169,123.2137,0.0604
1.5900,0.7950,286.2000,0.3466,-0.2861,1.4208,123.6158,3.6158,123.2119,0.0622
