# t,phase,ang_deg,x,y,z,dist_to_ideal_mm,radial_err_ideal_mm,dist_to_fit_mm,radial_err_fit_mm
2.2840,0.1420,51.1200,0.3467,0.3338,1.3964,124.2542,4.2542,124.2761,1.1199
2.2860,0.1430,51.4800,0.3467,0.3332,1.3969,124.2078,4.2078,124.2273,1.0711
2.2880,0.1440,51.8400,0.3467,0.3325,1.3974,124.1625,4.1625,124.1796,1.0234
2.2900,0.1450,52.2000,0.3467,0.3319,1.3979,124.1185,4.1185,124.1332,0.9770
2.2920,0.1460,52.5600,0.3467,0.3312,1.3983,124.0763,4.0763,124.0886,0.9323
2.2940,0.1470,52.9200,0.3467,0.3306,1.3988,124.0361,4.0361,124.0459,0.8897
2.2960,0.1480,53.2800,0.3468,0.3299,1.3993,123.9961,3.9961,124.0035,0.8473
2.2980,0.1490,53.6400,0.3468,0.3293,1.3997,123.9568,3.9568,123.9618,0.8055
2.3000,0.1500,54.0000,0.3468,0.3286,1.4002,123.9185,3.9185,123.9210,0.7648
2.3020,0.1510,54.3600,0.3468,0.3280,1.4006,123.8816,3.8816,123.8817,0.7255
2.3040,0.1520,54.7200,0.3468,0.3273,1.4011,123.8465,3.8465,123.8441,0.6879
2.3060,0.1530,55.0800,0.3468,0.3266,1.4015,123.8134,3.8134,123.8085,0.6523
2.3080,0.1540,55.4400,0.3468,0.3260,1.4020,123.7804,3.7804,123.7731,0.6169
2.3100,0.1550,55.8000,0.3468,0.3253,1.4024,123.7481,3.7481,123.7383,0.5821
2.3120,0.1560,56.1600,0.3468,0.3246,1.4028,123.7168,3.7168,123.7045,0.5483
2.3140,0.1570,56.5200,0.3468,0.3240,1.4033,123.6869,3.6869,123.6721,0.5159
2.3160,0.1580,56.8800,0.3468,0.3233,1.4037,123.6586,3.6586,123.6414,0.4851
2.3180,0.1590,57.2400,0.3468,0.3226,1.4041,123.6302,3.6302,123.6105,0.4543
2.3200,0.1600,57.6000,0.3468,0.3220,1.4045,123.6022,3.6022,123.5799,0.4237
2.3220,0.1610,57.9600,0.3468,0.3213,1.4050,123.5748,3.5748,123.5500,0.3938
2.3240,0.1620,58.3200,0.3469,0.3206,1.4054,123.5485,3.5485,123.5212,0.3650
2.3260,0.1630,58.6800,0.3469,0.3199,1.4058,123.5236,3.5236,123.4939,0.3376
2.3280,0.1640,59.0400,0.3469,0.3192,1.4062,123.5005,3.5005,123.4682,0.3120
2.3300,0.1650,59.4000,0.3469,0.3185,1.4066,123.4772,3.4772,123.4425,0.2863
2.3320,0.1660,59.7600,0.3469,0.3179,1.4070,123.4543,3.4543,123.4171,0.2608
2.3340,0.1670,60.1200,0.3469,0.3172,1.4074,123.4321,3.4321,123.3923,0.2361
2.3360,0.1680,60.4800,0.3469,0.3165,1.4077,123.4110,3.4110,123.3687,0.2125
2.3380,0.1690,60.8400,0.3469,0.3158,1.4081,123.3913,3.3913,123.3465,0.1903
2.3400,0.1700,61.2000,0.3469,0.3151,1.4085,123.3733,3.3733,123.3260,0.1698
2.3420,0.1710,61.5600,0.3469,0.3144,1.4089,123.3552,3.3552,123.3054,0.1492
2.3440,0.1720,61.9200,0.3469,0.3137,1.4093,123.3373,3.3373,123.2850,0.1288
2.3460,0.1730,62.2800,0.3469,0.3130,1.4096,123.3201,3.3201,123.2653,0.1091
2.3480,0.1740,62.6400,0.3469,0.3123,1.4100,123.3040,3.3040,123.2467,0.0904
2.3500,0.1750,63.0000,0.3469,0.3116,1.4103,123.2892,3.2892,123.2294,0.0732
2.3520,0.1760,63.3600,0.3469,0.3109,1.4107,123.2762,3.2762,123.2138,0.0576
2.3540,0.1770,63.7200,0.3469,0.3102,1.4111,123.2628,3.2628,123.1980,0.0417
2.3560,0.1780,64.0800,0.3469,0.3095,1.4114,123.2497,3.2497,123.1823,0.0261
2.3580,0.1790,64.4400,0.3469,0.3088,1.4117,123.2372,3.2372,123.1673,0.0111
2.3600,0.1800,64.8000,0.3469,0.3081,1.4121,123.2256,3.2256,123.1532,0.0030
2.3620,0.1810,65.1600,0.3469,0.3074,1.4124,123.2154,3.2154,123.1405,0.0158
2.3640,0.1820,65.5200,0.3469,0.3067,1.4128,123.2067,3.2067,123.1293,0.0269
2.3660,0.1830,65.8800,0.3469,0.3060,1.4131,123.1978,3.1978,123.1178,0.0384
2.3680,0.1840,66.2400,0.3469,0.3053,1.4134,123.1889,3.1889,123.1065,0.0498
2.3700,0.1850,66.6000,0.3469,0.3045,1.4137,123.1805,3.1805,123.0956,0.0606
2.3720,0.1860,66.9600,0.3469,0.3038,1.4140,123.1730,3.1730,123.0856,0.0706
2.3740,0.1870,67.3200,0.3469,0.3031,1.4144,123.1668,3.1668,123.0768,0.0794
2.3760,0.1880,67.6800,0.3469,0.3024,1.4147,123.1621,3.1621,123.0696,0.0866
2.3780,0.1890,68.0400,0.3469,0.3017,1.4150,123.1569,3.1569,123.0620,0.0942
2.3800,0.1900,68.4000,0.3469,0.3009,1.4153,123.1518,3.1518,123.0543,0.1019
2.3820,0.1910,68.7600,0.3469,0.3002,1.4156,123.1470,3.1470,123.0471,0.1091
2.3840,0.1920,69.1200,0.3469,0.2995,1.4158,123.1431,3.1431,123.0407,0.1156
2.3860,0.1930,69.4800,0.3469,0.2988,1.4161,123.1402,3.1402,123.0354,0.1209
2.3880,0.1940,69.8400,0.3469,0.2980,1.4164,123.1366,3.1366,123.0292,0.1270
2.3900,0.1950,70.2000,0.3469,0.2973,1.4167,123.1326,3.1326,123.0228,0.1335
2.3920,0.1960,70.5600,0.3469,0.2966,1.4170,123.1287,3.1287,123.0164,0.1398
2.3940,0.1970,70.9200,0.3469,0.2959,1.4172,123.1253,3.1253,123.0105,0.1457
2.3960,0.1980,71.2800,0.3469,0.2951,1.4175,123.1227,3.1227,123.0055,0.1507
2.3980,0.1990,71.6400,0.3469,0.2944,1.4177,123.1214,3.1214,123.0017,0.1545
2.4000,0.2000,72.0000,0.3469,0.2937,1.4180,123.1193,3.1193,122.9971,0.1591
2.4020,0.2010,72.3600,0.3469,0.2929,1.4182,123.1168,3.1168,122.9922,0.1640
2.4040,0.2020,72.7200,0.3469,0.2922,1.4185,123.1145,3.1145,122.9874,0.1688
2.4060,0.2030,73.0800,0.3469,0.2914,1.4187,123.1126,3.1126,122.9831,0.1731
2.4080,0.2040,73.4400,0.3469,0.2907,1.4190,123.1117,3.1117,122.9798,0.1764
2.4100,0.2050,73.8000,0.3468,0.2900,1.4192,123.1120,3.1120,122.9777,0.1786
2.4120,0.2060,74.1600,0.3468,0.2892,1.4194,123.1116,3.1116,122.9748,0.1815
2.4140,0.2070,74.5200,0.3468,0.2885,1.4196,123.1107,3.1107,122.9715,0.1847
2.4160,0.2080,74.8800,0.3468,0.2877,1.4199,123.1100,3.1100,122.9684,0.1878
2.4180,0.2090,75.2400,0.3468,0.2870,1.4201,123.1098,3.1098,122.9658,0.1904
2.4200,0.2100,75.6000,0.3468,0.2862,1.4203,123.1105,3.1105,122.9641,0.1921
2.4220,0.2110,75.9600,0.3468,0.2855,1.4205,123.1125,3.1125,122.9636,0.1926
2.4240,0.2120,76.3200,0.3468,0.2848,1.4207,123.1136,3.1136,122.9624,0.1939
2.4260,0.2130,76.6800,0.3468,0.2840,1.4209,123.1144,3.1144,122.9607,0.1955
2.4280,0.2140,77.0400,0.3468,0.2833,1.4211,123.1152,3.1152,122.9592,0.1970
2.4300,0.2150,77.4000,0.3468,0.2825,1.4213,123.1166,3.1166,122.9581,0.1981
2.4320,0.2160,77.7600,0.3468,0.2818,1.4214,123.1188,3.1188,122.9580,0.1982
2.4340,0.2170,78.1200,0.3468,0.2810,1.4216,123.1223,3.1223,122.9591,0.1971
2.4360,0.2180,78.4800,0.3468,0.2802,1.4218,123.1249,3.1249,122.9593,0.1969
2.4380,0.2190,78.8400,0.3468,0.2795,1.4220,123.1271,3.1271,122.9592,0.1971
2.4400,0.2200,79.2000,0.3468,0.2787,1.4221,123.1293,3.1293,122.9591,0.1972
2.4420,0.2210,79.5600,0.3468,0.2780,1.4223,123.1320,3.1320,122.9594,0.1968
2.4440,0.2220,79.9200,0.3468,0.2772,1.4224,123.1356,3.1356,122.9607,0.1955
2.4460,0.2230,80.2800,0.3468,0.2765,1.4226,123.1379,3.1379,122.9607,0.1955
2.4480,0.2240,80.6400,0.3468,0.2757,1.4227,123.1396,3.1396,122.9600,0.1962
2.4500,0.2250,81.0000,0.3468,0.2749,1.4229,123.1410,3.1410,122.9591,0.1971
2.4520,0.2260,81.3600,0.3468,0.2742,1.4230,123.1426,3.1426,122.9584,0.1978
2.4540,0.2270,81.7200,0.3468,0.2734,1.4231,123.1448,3.1448,122.9583,0.1979
2.4560,0.2280,82.0800,0.3468,0.2727,1.4233,123.1480,3.1480,122.9593,0.1970
2.4580,0.2290,82.4400,0.3468,0.2719,1.4234,123.1501,3.1501,122.9591,0.1972
2.4600,0.2300,82.8000,0.3468,0.2711,1.4235,123.1516,3.1516,122.9583,0.1980
2.4620,0.2310,83.1600,0.3468,0.2704,1.4236,123.1529,3.1529,122.9573,0.1989
2.4640,0.2320,83.5200,0.3468,0.2696,1.4237,123.1546,3.1546,122.9567,0.1995
2.4660,0.2330,83.8800,0.3468,0.2688,1.4238,123.1569,3.1569,122.9568,0.1994
2.4680,0.2340,84.2400,0.3468,0.2681,1.4239,123.1604,3.1604,122.9580,0.1982
2.4700,0.2350,84.6000,0.3468,0.2673,1.4240,123.1627,3.1627,122.9581,0.1981
2.4720,0.2360,84.9600,0.3467,0.2665,1.4241,123.1645,3.1645,122.9577,0.1985
2.4740,0.2370,85.3200,0.3467,0.2658,1.4242,123.1662,3.1662,122.9572,0.1991
2.4760,0.2380,85.6800,0.3467,0.2650,1.4242,123.1683,3.1683,122.9570,0.1992
2.4780,0.2390,86.0400,0.3467,0.2642,1.4243,123.1711,3.1711,122.9576,0.1986
2.4800,0.2400,86.4000,0.3467,0.2635,1.4244,123.1751,3.1751,122.9594,0.1969
2.4820,0.2410,86.7600,0.3467,0.2627,1.4244,123.1780,3.1780,122.9601,0.1961
2.4840,0.2420,87.1200,0.3467,0.2619,1.4245,123.1803,3.1803,122.9602,0.1960
2.4860,0.2430,87.4800,0.3467,0.2612,1.4245,123.1826,3.1826,122.9603,0.1959
2.4880,0.2440,87.8400,0.3467,0.2604,1.4246,123.1852,3.1852,122.9608,0.1954
2.4900,0.2450,88.2000,0.3467,0.2596,1.4246,123.1887,3.1887,122.9621,0.1941
2.4920,0.2460,88.5600,0.3467,0.2589,1.4247,123.1933,3.1933,122.9646,0.1916
2.4940,0.2470,88.9200,0.3467,0.2581,1.4247,123.1969,3.1969,122.9660,0.1902
2.4960,0.2480,89.2800,0.3467,0.2573,1.4247,123.1999,3.1999,122.9669,0.1893
2.4980,0.2490,89.6400,0.3467,0.2565,1.4248,123.2028,3.2028,122.9678,0.1885
2.5000,0.2500,90.0000,0.3467,0.2558,1.4248,123.2062,3.2062,122.9690,0.1872
2.5020,0.2510,90.3600,0.3467,0.2550,1.4248,123.2103,3.2103,122.9710,0.1852
2.5040,0.2520,90.7200,0.3467,0.2542,1.4248,123.2157,3.2157,122.9743,0.1819
2.5060,0.2530,91.0800,0.3467,0.2535,1.4248,123.2200,3.2200,122.9765,0.1797
2.5080,0.2540,91.4400,0.3467,0.2527,1.4248,123.2237,3.2237,122.9782,0.1780
2.5100,0.2550,91.8000,0.3467,0.2519,1.4248,123.2274,3.2274,122.9798,0.1764
2.5120,0.2560,92.1600,0.3467,0.2512,1.4248,123.2314,3.2314,122.9818,0.1744
2.5140,0.2570,92.5200,0.3467,0.2504,1.4248,123.2363,3.2363,122.9846,0.1716
2.5160,0.2580,92.8800,0.3467,0.2496,1.4248,123.2398,3.2398,122.9861,0.1702
2.5180,0.2590,93.2400,0.3467,0.2488,1.4248,123.2424,3.2424,122.9866,0.1696
2.5200,0.2600,93.6000,0.3467,0.2481,1.4247,123.2446,3.2446,122.9868,0.1694
2.5220,0.2610,93.9600,0.3467,0.2473,1.4247,123.2470,3.2470,122.9872,0.1690
2.5240,0.2620,94.3200,0.3467,0.2465,1.4247,123.2499,3.2499,122.9882,0.1681
2.5260,0.2630,94.6800,0.3467,0.2458,1.4246,123.2539,3.2539,122.9902,0.1661
2.5280,0.2640,95.0400,0.3467,0.2450,1.4246,123.2566,3.2566,122.9909,0.1654
2.5300,0.2650,95.4000,0.3467,0.2442,1.4245,123.2585,3.2585,122.9908,0.1654
2.5320,0.2660,95.7600,0.3467,0.2434,1.4244,123.2602,3.2602,122.9906,0.1656
2.5340,0.2670,96.1200,0.3467,0.2427,1.4244,123.2622,3.2622,122.9906,0.1656
2.5360,0.2680,96.4800,0.3467,0.2419,1.4243,123.2649,3.2649,122.9914,0.1648
2.5380,0.2690,96.8400,0.3467,0.2411,1.4242,123.2687,3.2687,122.9933,0.1629
2.5400,0.2700,97.2000,0.3467,0.2404,1.4242,123.2713,3.2713,122.9940,0.1623
2.5420,0.2710,97.5600,0.3467,0.2396,1.4241,123.2732,3.2732,122.9940,0.1622
2.5440,0.2720,97.9200,0.3467,0.2388,1.4240,123.2750,3.2750,122.9939,0.1623
2.5460,0.2730,98.2800,0.3467,0.2381,1.4239,123.2771,3.2771,122.9941,0.1621
2.5480,0.2740,98.6400,0.3467,0.2373,1.4238,123.2800,3.2800,122.9952,0.1610
2.5500,0.2750,99.0000,0.3467,0.2365,1.4237,123.2841,3.2841,122.9974,0.1588
2.5520,0.2760,99.3600,0.3467,0.2358,1.4236,123.2871,3.2871,122.9985,0.1577
2.5540,0.2770,99.7200,0.3467,0.2350,1.4235,123.2894,3.2894,122.9990,0.1572
2.5560,0.2780,100.0800,0.3467,0.2342,1.4234,123.2916,3.2916,122.9994,0.1568
2.5580,0.2790,100.4400,0.3467,0.2335,1.4233,123.2942,3.2942,123.0002,0.1560
2.5600,0.2800,100.8000,0.3467,0.2327,1.4231,123.2976,3.2976,123.0018,0.1544
2.5620,0.2810,101.1600,0.3466,0.2320,1.4230,123.3023,3.3023,123.0047,0.1516
2.5640,0.2820,101.5200,0.3466,0.2312,1.4229,123.3058,3.3058,123.0064,0.1498
2.5660,0.2830,101.8800,0.3466,0.2304,1.4227,123.3087,3.3087,123.0075,0.1487
2.5680,0.2840,102.2400,0.3466,0.2297,1.4226,123.3115,3.3115,123.0086,0.1476
2.5700,0.2850,102.6000,0.3466,0.2289,1.4224,123.3147,3.3147,123.0101,0.1461
2.5720,0.2860,102.9600,0.3466,0.2282,1.4223,123.3188,3.3188,123.0125,0.1438
2.5740,0.2870,103.3200,0.3466,0.2274,1.4221,123.3214,3.3214,123.0133,0.1429
2.5760,0.2880,103.6800,0.3466,0.2267,1.4220,123.3231,3.3231,123.0133,0.1429
2.5780,0.2890,104.0400,0.3466,0.2259,1.4218,123.3244,3.3244,123.0130,0.1433
2.5800,0.2900,104.4000,0.3466,0.2251,1.4216,123.3259,3.3259,123.0128,0.1435
2.5820,0.2910,104.7600,0.3466,0.2244,1.4214,123.3279,3.3279,123.0132,0.1431
2.5840,0.2920,105.1200,0.3466,0.2236,1.4213,123.3311,3.3311,123.0146,0.1416
2.5860,0.2930,105.4800,0.3466,0.2229,1.4211,123.3329,3.3329,123.0148,0.1414
2.5880,0.2940,105.8400,0.3466,0.2221,1.4209,123.3339,3.3339,123.0142,0.1420
2.5900,0.2950,106.2000,0.3466,0.2214,1.4207,123.3347,3.3347,123.0134,0.1428
2.5920,0.2960,106.5600,0.3466,0.2206,1.4205,123.3358,3.3358,123.0129,0.1433
2.5940,0.2970,106.9200,0.3466,0.2199,1.4203,123.3377,3.3377,123.0132,0.1430
2.5960,0.2980,107.2800,0.3466,0.2192,1.4201,123.3407,3.3407,123.0146,0.1416
2.5980,0.2990,107.6400,0.3466,0.2184,1.4198,123.3425,3.3425,123.0148,0.1414
2.6000,0.3000,108.0000,0.3466,0.2177,1.4196,123.3436,3.3436,123.0144,0.1418
2.6020,0.3010,108.3600,0.3466,0.2169,1.4194,123.3446,3.3446,123.0139,0.1424
2.6040,0.3020,108.7200,0.3466,0.2162,1.4192,123.3459,3.3459,123.0137,0.1425
2.6060,0.3030,109.0800,0.3466,0.2155,1.4189,123.3480,3.3480,123.0143,0.1419
2.6080,0.3040,109.4400,0.3466,0.2147,1.4187,123.3514,3.3514,123.0162,0.1400
2.6100,0.3050,109.8000,0.3466,0.2140,1.4184,123.3537,3.3537,123.0170,0.1393
2.6120,0.3060,110.1600,0.3466,0.2133,1.4182,123.3553,3.3553,123.0171,0.1391
2.6140,0.3070,110.5200,0.3466,0.2125,1.4179,123.3568,3.3568,123.0172,0.1391
2.6160,0.3080,110.8800,0.3466,0.2118,1.4177,123.3587,3.3587,123.0176,0.1386
2.6180,0.3090,111.2400,0.3466,0.2111,1.4174,123.3615,3.3615,123.0190,0.1372
2.6200,0.3100,111.6000,0.3466,0.2103,1.4172,123.3655,3.3655,123.0216,0.1346
2.6220,0.3110,111.9600,0.3466,0.2096,1.4169,123.3684,3.3684,123.0231,0.1331
2.6240,0.3120,112.3200,0.3466,0.2089,1.4166,123.3707,3.3707,123.0240,0.1322
2.6260,0.3130,112.6800,0.3466,0.2082,1.4163,123.3730,3.3730,123.0249,0.1313
2.6280,0.3140,113.0400,0.3466,0.2074,1.4160,123.3757,3.3757,123.0262,0.1300
2.6300,0.3150,113.4000,0.3466,0.2067,1.4158,123.3792,3.3792,123.0284,0.1278
2.6320,0.3160,113.7600,0.3466,0.2060,1.4155,123.3813,3.3813,123.0292,0.1271
2.6340,0.3170,114.1200,0.3466,0.2053,1.4152,123.3824,3.3824,123.0290,0.1272
2.6360,0.3180,114.4800,0.3466,0.2046,1.4149,123.3833,3.3833,123.0285,0.1277
2.6380,0.3190,114.8400,0.3466,0.2039,1.4145,123.3842,3.3842,123.0282,0.1280
2.6400,0.3200,115.2000,0.3466,0.2032,1.4142,123.3858,3.3858,123.0286,0.1277
2.6420,0.3210,115.5600,0.3466,0.2025,1.4139,123.3885,3.3885,123.0300,0.1263
2.6440,0.3220,115.9200,0.3466,0.2017,1.4136,123.3899,3.3899,123.0301,0.1261
2.6460,0.3230,116.2800,0.3466,0.2010,1.4133,123.3905,3.3905,123.0295,0.1268
2.6480,0.3240,116.6400,0.3466,0.2003,1.4129,123.3909,3.3909,123.0287,0.1276
2.6500,0.3250,117.0000,0.3466,0.1996,1.4126,123.3916,3.3916,123.0282,0.1281
2.6520,0.3260,117.3600,0.3466,0.1989,1.4123,123.3931,3.3931,123.0284,0.1278
2.6540,0.3270,117.7200,0.3466,0.1983,1.4119,123.3957,3.3957,123.0299,0.1263
2.6560,0.3280,118.0800,0.3466,0.1976,1.4116,123.3971,3.3971,123.0301,0.1261
2.6580,0.3290,118.4400,0.3466,0.1969,1.4112,123.3979,3.3979,123.0298,0.1265
2.6600,0.3300,118.8000,0.3466,0.1962,1.4109,123.3985,3.3985,123.0293,0.1269
2.6620,0.3310,119.1600,0.3467,0.1955,1.4105,123.3996,3.3996,123.0292,0.1270
2.6640,0.3320,119.5200,0.3467,0.1948,1.4101,123.4014,3.4014,123.0299,0.1263
2.6660,0.3330,119.8800,0.3467,0.1941,1.4098,123.4045,3.4045,123.0319,0.1243
2.6680,0.3340,120.2400,0.3467,0.1934,1.4094,123.4064,3.4064,123.0328,0.1235
2.6700,0.3350,120.6000,0.3467,0.1928,1.4090,123.4077,3.4077,123.0330,0.1232
2.6720,0.3360,120.9600,0.3467,0.1921,1.4086,123.4090,3.4090,123.0332,0.1230
2.6740,0.3370,121.3200,0.3467,0.1914,1.4082,123.4106,3.4106,123.0338,0.1224
2.6760,0.3380,121.6800,0.3467,0.1908,1.4079,123.4131,3.4131,123.0353,0.1209
2.6780,0.3390,122.0400,0.3467,0.1901,1.4075,123.4169,3.4169,123.0381,0.1181
2.6800,0.3400,122.4000,0.3467,0.1894,1.4071,123.4195,3.4195,123.0398,0.1164
2.6820,0.3410,122.7600,0.3467,0.1888,1.4067,123.4216,3.4216,123.0409,0.1153
2.6840,0.3420,123.1200,0.3467,0.1881,1.4062,123.4236,3.4236,123.0420,0.1143
2.6860,0.3430,123.4800,0.3467,0.1874,1.4058,123.4261,3.4261,123.0435,0.1128
2.6880,0.3440,123.8400,0.3467,0.1868,1.4054,123.4294,3.4294,123.0458,0.1104
2.6900,0.3450,124.2000,0.3467,0.1861,1.4050,123.4340,3.4340,123.0495,0.1067
2.6920,0.3460,124.5600,0.3467,0.1855,1.4046,123.4375,3.4375,123.0521,0.1041
2.6940,0.3470,124.9200,0.3467,0.1848,1.4042,123.4404,3.4404,123.0542,0.1021
2.6960,0.3480,125.2800,0.3467,0.1842,1.4037,123.4432,3.4432,123.0562,0.1001
2.6980,0.3490,125.6400,0.3467,0.1835,1.4033,123.4465,3.4465,123.0586,0.0976
2.7000,0.3500,126.0000,0.3467,0.1829,1.4028,123.4507,3.4507,123.0619,0.0943
2.7020,0.3510,126.3600,0.3467,0.1823,1.4024,123.4534,3.4534,123.0638,0.0924
2.7040,0.3520,126.7200,0.3467,0.1816,1.4020,123.4553,3.4553,123.0649,0.0914
2.7060,0.3530,127.0800,0.3467,0.1810,1.4015,123.4568,3.4568,123.0656,0.0907
2.7080,0.3540,127.4400,0.3467,0.1804,1.4010,123.4584,3.4584,123.0665,0.0898
2.7100,0.3550,127.8000,0.3467,0.1797,1.4006,123.4607,3.4607,123.0680,0.0883
2.7120,0.3560,128.1600,0.3467,0.1791,1.4001,123.4640,3.4640,123.0705,0.0857
2.7140,0.3570,128.5200,0.3467,0.1785,1.3996,123.4660,3.4660,123.0718,0.0844
2.7160,0.3580,128.8800,0.3467,0.1779,1.3992,123.4673,3.4673,123.0724,0.0838
2.7180,0.3590,129.2400,0.3467,0.1773,1.3987,123.4684,3.4684,123.0728,0.0834
2.7200,0.3600,129.6000,0.3467,0.1767,1.3982,123.4697,3.4697,123.0735,0.0827
2.7220,0.3610,129.9600,0.3467,0.1760,1.3977,123.4718,3.4718,123.0749,0.0813
2.7240,0.3620,130.3200,0.3467,0.1754,1.3972,123.4750,3.4750,123.0774,0.0788
2.7260,0.3630,130.6800,0.3467,0.1748,1.3968,123.4771,3.4771,123.0788,0.0774
2.7280,0.3640,131.0400,0.3467,0.1742,1.3963,123.4785,3.4785,123.0796,0.0766
2.7300,0.3650,131.4000,0.3467,0.1736,1.3958,123.4797,3.4797,123.0803,0.0759
2.7320,0.3660,131.7600,0.3467,0.1731,1.3953,123.4813,3.4813,123.0813,0.0749
2.7340,0.3670,132.1200,0.3467,0.1725,1.3947,123.4837,3.4837,123.0831,0.0731
2.7360,0.3680,132.4800,0.3467,0.1719,1.3942,123.4872,3.4872,123.0861,0.0701
2.7380,0.3690,132.8400,0.3467,0.1713,1.3937,123.4897,3.4897,123.0880,0.0682
2.7400,0.3700,133.2000,0.3467,0.1707,1.3932,123.4915,3.4915,123.0893,0.0669
2.7420,0.3710,133.5600,0.3467,0.1701,1.3927,123.4933,3.4933,123.0906,0.0656
2.7440,0.3720,133.9200,0.3467,0.1696,1.3922,123.4954,3.4954,123.0923,0.0640
2.7460,0.3730,134.2800,0.3467,0.1690,1.3916,123.4984,3.4984,123.0947,0.0615
2.7480,0.3740,134.6400,0.3467,0.1684,1.3911,123.5025,3.5025,123.0984,0.0578
2.7500,0.3750,135.0000,0.3467,0.1679,1.3906,123.5056,3.5056,123.1010,0.0552
2.7520,0.3760,135.3600,0.3467,0.1673,1.3900,123.5081,3.5081,123.1031,0.0532
2.7540,0.3770,135.7200,0.3467,0.1667,1.3895,123.5105,3.5105,123.1051,0.0512
2.7560,0.3780,136.0800,0.3467,0.1662,1.3889,123.5133,3.5133,123.1075,0.0487
2.7580,0.3790,136.4400,0.3467,0.1656,1.3884,123.5169,3.5169,123.1107,0.0455
2.7600,0.3800,136.8000,0.3467,0.1651,1.3878,123.5192,3.5192,123.1126,0.0436
2.7620,0.3810,137.1600,0.3467,0.1646,1.3873,123.5206,3.5206,123.1137,0.0426
2.7640,0.3820,137.5200,0.3468,0.1640,1.3867,123.5216,3.5216,123.1144,0.0418
2.7660,0.3830,137.8800,0.3468,0.1635,1.3861,123.5228,3.5228,123.1153,0.0409
2.7680,0.3840,138.2400,0.3468,0.1629,1.3856,123.5246,3.5246,123.1167,0.0395
2.7700,0.3850,138.6000,0.3468,0.1624,1.3850,123.5273,3.5273,123.1192,0.0371
2.7720,0.3860,138.9600,0.3468,0.1619,1.3844,123.5288,3.5288,123.1204,0.0358
2.7740,0.3870,139.3200,0.3468,0.1614,1.3839,123.5296,3.5296,123.1210,0.0352
2.7760,0.3880,139.6800,0.3468,0.1609,1.3833,123.5303,3.5303,123.1214,0.0348
2.7780,0.3890,140.0400,0.3468,0.1603,1.3827,123.5311,3.5311,123.1220,0.0342
2.7800,0.3900,140.4000,0.3468,0.1598,1.3821,123.5327,3.5327,123.1233,0.0329
2.7820,0.3910,140.7600,0.3468,0.1593,1.3815,123.5352,3.5352,123.1257,0.0305
2.7840,0.3920,141.1200,0.3468,0.1588,1.3809,123.5367,3.5367,123.1270,0.0292
2.7860,0.3930,141.4800,0.3468,0.1583,1.3803,123.5376,3.5376,123.1278,0.0285
2.7880,0.3940,141.8400,0.3468,0.1578,1.3797,123.5384,3.5384,123.1284,0.0278
2.7900,0.3950,142.2000,0.3468,0.1573,1.3791,123.5394,3.5394,123.1293,0.0269
2.7920,0.3960,142.5600,0.3468,0.1568,1.3785,123.5412,3.5412,123.1310,0.0252
2.7940,0.3970,142.9200,0.3468,0.1564,1.3779,123.5441,3.5441,123.1338,0.0224
2.7960,0.3980,143.2800,0.3468,0.1559,1.3773,123.5459,3.5459,123.1355,0.0207
2.7980,0.3990,143.6400,0.3468,0.1554,1.3767,123.5472,3.5472,123.1368,0.0194
2.8000,0.4000,144.0000,0.3468,0.1549,1.3760,123.5484,3.5484,123.1380,0.0183
2.8020,0.4010,144.3600,0.3468,0.1545,1.3754,123.5500,3.5500,123.1395,0.0167
2.8040,0.4020,144.7200,0.3468,0.1540,1.3748,123.5523,3.5523,123.1418,0.0145
2.8060,0.4030,145.0800,0.3468,0.1535,1.3742,123.5557,3.5557,123.1452,0.0111
2.8080,0.4040,145.4400,0.3468,0.1531,1.3735,123.5581,3.5581,123.1476,0.0086
2.8100,0.4050,145.8000,0.3468,0.1526,1.3729,123.5600,3.5600,123.1495,0.0067
2.8120,0.4060,146.1600,0.3468,0.1522,1.3723,123.5618,3.5618,123.1514,0.0048
2.8140,0.4070,146.5200,0.3468,0.1517,1.3716,123.5640,3.5640,123.1537,0.0026
2.8160,0.4080,146.8800,0.3468,0.1513,1.3710,123.5669,3.5669,123.1567,0.0005
2.8180,0.4090,147.2400,0.3468,0.1509,1.3704,123.5686,3.5686,123.1585,0.0022
2.8200,0.4100,147.6000,0.3468,0.1504,1.3697,123.5695,3.5695,123.1595,0.0032
2.8220,0.4110,147.9600,0.3468,0.1500,1.3691,123.5701,3.5701,123.1602,0.0040
2.8240,0.4120,148.3200,0.3468,0.1496,1.3684,123.5708,3.5708,123.1610,0.0048
2.8260,0.4130,148.6800,0.3468,0.1492,1.3677,123.5720,3.5720,123.1624,0.0062
2.8280,0.4140,149.0400,0.3468,0.1487,1.3671,123.5741,3.5741,123.1647,0.0085
2.8300,0.4150,149.4000,0.3468,0.1483,1.3664,123.5751,3.5751,123.1659,0.0097
2.8320,0.4160,149.7600,0.3468,0.1479,1.3658,123.5755,3.5755,123.1665,0.0102
2.8340,0.4170,150.1200,0.3469,0.1475,1.3651,123.5756,3.5756,123.1669,0.0106
2.8360,0.4180,150.4800,0.3469,0.1471,1.3644,123.5760,3.5760,123.1675,0.0113
2.8380,0.4190,150.8400,0.3469,0.1467,1.3637,123.5770,3.5770,123.1687,0.0125
